candidate_id,first_name,last_name,highest_education,years_experience,current_city,current_country,notice_period_days,expected_ctc_lpa,phone,email
94585,Ava,Chen,Masters,1.1,Bengaluru,India,60,9.6,9649771881,ava.chen94585@example.com
94586,Mia,Garcia,Bachelors,3.7,Chennai,India,30,36.0,6878762869,mia.garcia94586@example.com
94587,Rohit,Yadav,Bachelors,3.9,Mumbai,India,0,5.9,8509512829,rohit.yadav94587@example.com
94588,Navya,Brown,Bachelors,4.7,Lucknow,India,45,42.0,6729631874,navya.brown94588@example.com
94589,Meera,Bose,Masters,2.2,Indore,India,45,6.5,7291551658,meera.bose94589@example.com
94590,Ava,Ghosh,Diploma,2.1,Hyderabad,India,30,11.1,6278176607,ava.ghosh94590@example.com
94591,Noah,Bose,Bachelors,0.2,Lucknow,India,60,40.4,6676810316,noah.bose94591@example.com
94592,Aarav,Iyer,Masters,6.0,Gurugram,India,15,29.6,6634083403,aarav.iyer94592@example.com
94593,Aarohi,Bose,Masters,5.6,Gurugram,India,15,4.9,6235387440,aarohi.bose94593@example.com
94594,Aarohi,Williams,Diploma,7.1,Mumbai,India,60,48.4,8555830022,aarohi.williams94594@example.com
94595,Aarav,Das,Masters,0.0,Ahmedabad,India,0,58.8,7294836020,aarav.das94595@example.com
94596,Sai,Lee,Bachelors,4.2,Noida,India,30,28.7,7723662412,sai.lee94596@example.com
94597,Raghav,Johnson,Bachelors,2.1,Kochi,India,45,42.9,9185788729,raghav.johnson94597@example.com
94598,Isha,Kim,Masters,3.7,Hyderabad,India,30,23.1,9866722234,isha.kim94598@example.com
94599,Sarah,Chen,Bachelors,6.2,Kolkata,India,90,10.2,8520292534,sarah.chen94599@example.com
94600,Aarohi,Lee,Masters,3.2,Ahmedabad,India,0,13.4,6719104486,aarohi.lee94600@example.com
94601,Anika,Verma,Bachelors,10.8,Lucknow,India,60,67.2,8197652288,anika.verma94601@example.com
94602,Liam,Das,Bachelors,0.7,Kolkata,India,60,34.1,8595813812,liam.das94602@example.com
94603,Saanvi,Gupta,Bachelors,2.4,Pune,India,60,43.8,7856793346,saanvi.gupta94603@example.com
94604,Diya,Brown,Masters,1.4,Gurugram,India,30,17.3,6475048814,diya.brown94604@example.com
94605,Navya,Reddy,Bachelors,5.2,Jaipur,India,30,61.7,6529463573,navya.reddy94605@example.com
94606,Sofia,Bose,Masters,17.9,Mumbai,India,45,24.2,9556880990,sofia.bose94606@example.com
94607,Ananya,Kim,Masters,4.4,Kolkata,Other,45,69.6,6843617144,ananya.kim94607@example.com
94608,Anika,Ghosh,Masters,3.1,Kochi,India,90,34.0,7404040678,anika.ghosh94608@example.com
94609,Meera,Martin,PhD,0.3,Indore,India,30,18.1,8354944649,meera.martin94609@example.com
94610,Mia,Khan,Bachelors,4.3,Jaipur,India,0,69.7,8963352795,mia.khan94610@example.com
94611,Oliver,Johnson,Masters,2.1,Chennai,Other,45,59.7,9468880855,oliver.johnson94611@example.com
94612,Meera,Brown,Bachelors,5.0,Gurugram,India,30,11.0,7921553993,meera.brown94612@example.com
94613,Anika,Mehta,Masters,1.0,Hyderabad,India,90,60.0,6378056791,anika.mehta94613@example.com
94614,Ishaan,Iyer,Bachelors,3.7,Pune,India,60,63.6,8766268719,ishaan.iyer94614@example.com
94615,Rohit,Agarwal,Masters,5.4,Gurugram,India,45,59.1,8049004363,rohit.agarwal94615@example.com
94616,Isha,Bose,Bachelors,1.6,Jaipur,India,60,20.8,9604981015,isha.bose94616@example.com
94617,Aarohi,Khan,Masters,7.3,Kochi,India,90,34.6,8693074342,aarohi.khan94617@example.com
94618,Elijah,Reddy,Masters,0.9,Lucknow,India,60,10.9,7966385720,elijah.reddy94618@example.com
94619,Aadhya,Johnson,Bachelors,2.9,Ahmedabad,India,30,16.9,7149314480,aadhya.johnson94619@example.com
94620,Kiara,Lee,Bachelors,4.1,Kolkata,India,60,49.2,6573013769,kiara.lee94620@example.com
94621,Arjun,Martin,Masters,2.6,Kochi,India,15,18.8,6533062293,arjun.martin94621@example.com
94622,Sarah,Panda,Bachelors,5.1,Lucknow,Other,90,25.1,8482087404,sarah.panda94622@example.com
94623,Anika,Martin,Bachelors,7.0,Indore,India,60,46.2,6917421873,anika.martin94623@example.com
94624,Anika,Chatterjee,Bachelors,2.8,Noida,India,60,20.7,8516035460,anika.chatterjee94624@example.com
94625,Anika,Williams,Masters,5.5,Pune,India,30,56.3,6245519019,anika.williams94625@example.com
94626,Sarah,Chen,Bachelors,7.2,Bengaluru,Other,90,22.1,8248704687,sarah.chen94626@example.com
94627,Ananya,Brown,Bachelors,3.3,Indore,India,0,13.7,8551674601,ananya.brown94627@example.com
94628,Ananya,Verma,Diploma,2.0,Ahmedabad,India,90,12.3,7377956821,ananya.verma94628@example.com
94629,Sofia,Martin,Masters,3.8,Mumbai,India,30,19.0,7575847633,sofia.martin94629@example.com
94630,Rohit,Khan,Bachelors,14.9,Jaipur,India,60,65.9,6868576535,rohit.khan94630@example.com
94631,Rohit,Brown,Bachelors,4.5,Mumbai,India,30,45.8,9729741195,rohit.brown94631@example.com
94632,Rohit,Lee,Masters,2.9,Lucknow,India,30,67.7,8616722844,rohit.lee94632@example.com
94633,Aarav,Chatterjee,Bachelors,6.1,Jaipur,India,0,6.2,6038041983,aarav.chatterjee94633@example.com
94634,Elijah,Williams,Bachelors,3.3,Lucknow,India,90,62.2,7672058993,elijah.williams94634@example.com
94635,Saanvi,Martin,Bachelors,4.5,Indore,India,60,5.7,9642205214,saanvi.martin94635@example.com
94636,Isha,Agarwal,Bachelors,4.2,Noida,India,30,25.8,9229519862,isha.agarwal94636@example.com
94637,Anika,Roy,Masters,2.5,Kochi,India,30,62.2,8328802522,anika.roy94637@example.com
94638,Sarah,Lee,Bachelors,6.3,Kolkata,India,30,10.4,6720648980,sarah.lee94638@example.com
94639,Aarohi,Jain,Bachelors,8.4,Ahmedabad,India,30,15.7,6445457292,aarohi.jain94639@example.com
94640,Rohit,Khan,Masters,1.1,Bengaluru,Other,60,33.9,7821763869,rohit.khan94640@example.com
94641,Anika,Roy,Bachelors,4.6,Pune,India,30,33.2,7563442792,anika.roy94641@example.com
94642,Emily,Roy,Masters,7.6,Pune,India,45,32.3,7351204216,emily.roy94642@example.com
94643,Kiara,Singh,Masters,3.7,Indore,India,60,18.5,8504574285,kiara.singh94643@example.com
94644,Diya,Verma,Bachelors,4.9,Jaipur,India,30,37.6,7250535352,diya.verma94644@example.com
94645,Isha,Yadav,Masters,6.7,Bengaluru,India,60,41.6,9379307802,isha.yadav94645@example.com
94646,Ishaan,Das,Masters,3.3,Jaipur,India,60,25.6,8279599677,ishaan.das94646@example.com
94647,Aditya,Nair,Masters,1.9,Mumbai,India,30,47.7,9080706787,aditya.nair94647@example.com
94648,Saanvi,Panda,Bachelors,0.3,Chennai,India,30,70.0,8930275999,saanvi.panda94648@example.com
94649,Emily,Reddy,Masters,4.3,Ahmedabad,Other,60,38.2,8220159030,emily.reddy94649@example.com
94650,Saanvi,Nair,Bachelors,2.4,Bengaluru,India,30,63.9,6021770540,saanvi.nair94650@example.com
94651,Mia,Martin,Bachelors,1.8,Kolkata,India,30,26.3,9482461354,mia.martin94651@example.com
94652,Krishna,Mehta,Bachelors,0.9,Kolkata,India,90,6.5,6282935249,krishna.mehta94652@example.com
94653,Sofia,Smith,Bachelors,0.7,Indore,India,0,8.0,8135525951,sofia.smith94653@example.com
94654,Diya,Gupta,Bachelors,10.8,Lucknow,India,60,56.9,6924533598,diya.gupta94654@example.com
94655,Sai,Johnson,Masters,3.4,Hyderabad,India,15,17.9,7925640085,sai.johnson94655@example.com
94656,Saanvi,Chatterjee,Bachelors,5.3,Bengaluru,India,30,10.2,7046687570,saanvi.chatterjee94656@example.com
94657,Kiara,Agarwal,Bachelors,3.6,Mumbai,Other,0,8.0,7683556536,kiara.agarwal94657@example.com
94658,Sofia,Iyer,Masters,5.4,Kolkata,India,15,51.7,6051552999,sofia.iyer94658@example.com
94659,Kiara,Patel,Bachelors,3.0,Indore,India,90,32.3,9264929903,kiara.patel94659@example.com
94660,Sofia,Patel,Masters,3.9,Ahmedabad,India,30,64.6,8476849583,sofia.patel94660@example.com
94661,Ava,Mehta,Masters,10.5,Kochi,India,90,24.8,9603954619,ava.mehta94661@example.com
94662,Saanvi,Gupta,Bachelors,4.2,Jaipur,India,60,68.9,6858248375,saanvi.gupta94662@example.com
94663,Vivaan,Patel,Masters,5.4,Hyderabad,India,15,5.8,6587483010,vivaan.patel94663@example.com
94664,Liam,Iyer,Masters,3.0,Jaipur,India,0,41.1,7058961090,liam.iyer94664@example.com
94665,Emily,Roy,Masters,3.3,Pune,India,90,8.2,6716490495,emily.roy94665@example.com
94666,Saanvi,Brown,Masters,4.1,Noida,Other,30,64.7,6713551585,saanvi.brown94666@example.com
94667,Ishaan,Iyer,Masters,2.2,Jaipur,India,60,51.8,8007323401,ishaan.iyer94667@example.com
94668,Navya,Johnson,PhD,5.1,Bengaluru,India,30,47.6,7557141744,navya.johnson94668@example.com
94669,Ava,Chatterjee,Bachelors,3.1,Lucknow,India,60,23.4,8787347281,ava.chatterjee94669@example.com
94670,Aadhya,Chen,Bachelors,9.1,Gurugram,India,45,7.7,9624163525,aadhya.chen94670@example.com
94671,Anika,Khan,Bachelors,1.7,Ahmedabad,India,90,53.4,9444967679,anika.khan94671@example.com
94672,Mia,Verma,PhD,7.4,Indore,India,30,45.1,8247907873,mia.verma94672@example.com
94673,Anika,Singh,Bachelors,3.5,Hyderabad,India,60,54.8,7109414181,anika.singh94673@example.com
94674,Mia,Nair,Bachelors,10.9,Mumbai,India,0,17.3,8024657066,mia.nair94674@example.com
94675,Aadhya,Agarwal,Masters,3.7,Kolkata,Other,60,37.4,6633270321,aadhya.agarwal94675@example.com
94676,Emily,Singh,Bachelors,3.6,Pune,India,45,18.9,6731578798,emily.singh94676@example.com
94677,Ananya,Ghosh,Bachelors,4.2,Gurugram,India,45,56.0,8645868996,ananya.ghosh94677@example.com
94678,Emily,Patel,Bachelors,2.8,Chennai,India,0,61.2,8685589452,emily.patel94678@example.com
94679,Aarohi,Martin,Masters,3.1,Gurugram,India,0,8.6,8774688055,aarohi.martin94679@example.com
94680,Sofia,Yadav,Masters,2.3,Jaipur,India,30,6.7,7697904346,sofia.yadav94680@example.com
94681,Rohit,Ghosh,Masters,1.4,Ahmedabad,India,60,18.7,6810553872,rohit.ghosh94681@example.com
94682,Sai,Johnson,Bachelors,3.0,Noida,India,30,45.9,7426290783,sai.johnson94682@example.com
94683,Ananya,Smith,Bachelors,9.4,Hyderabad,India,30,15.4,8875424541,ananya.smith94683@example.com
94684,Sarah,Verma,PhD,2.2,Mumbai,India,30,62.8,8671957223,sarah.verma94684@example.com
94685,Aditya,Chatterjee,Masters,6.3,Lucknow,India,90,13.5,8428231171,aditya.chatterjee94685@example.com
94686,Rohit,Das,Masters,2.8,Ahmedabad,India,30,14.4,6624758137,rohit.das94686@example.com
94687,Mia,Kapoor,Bachelors,11.2,Kochi,India,30,67.8,7724829514,mia.kapoor94687@example.com
94688,Arjun,Garcia,Masters,3.3,Noida,India,30,46.3,6911238921,arjun.garcia94688@example.com
94689,Saanvi,Khan,Masters,1.1,Mumbai,India,30,58.6,7198626673,saanvi.khan94689@example.com
94690,Saanvi,Khan,Bachelors,5.2,Gurugram,India,60,46.0,7772716337,saanvi.khan94690@example.com
94691,Sai,Johnson,Bachelors,1.1,Indore,Other,0,37.7,6106892633,sai.johnson94691@example.com
94692,Sofia,Nair,Masters,2.8,Jaipur,India,60,20.8,8988262030,sofia.nair94692@example.com
94693,Arjun,Roy,Masters,2.9,Mumbai,India,30,41.1,8390039590,arjun.roy94693@example.com
94694,Emily,Nair,PhD,6.6,Kochi,India,30,10.3,8574645065,emily.nair94694@example.com
94695,Arjun,Verma,Bachelors,4.9,Hyderabad,India,0,22.0,9374996588,arjun.verma94695@example.com
94696,Meera,Iyer,Bachelors,10.2,Kolkata,India,30,27.6,9594382816,meera.iyer94696@example.com
94697,Arjun,Chatterjee,Bachelors,1.7,Bengaluru,India,30,39.9,6390102127,arjun.chatterjee94697@example.com
94698,Aarohi,Singh,Masters,2.9,Lucknow,India,90,7.4,8538331653,aarohi.singh94698@example.com
94699,Aadhya,Lee,Bachelors,1.6,Ahmedabad,India,30,31.2,8578680481,aadhya.lee94699@example.com
94700,Arjun,Roy,Bachelors,0.8,Bengaluru,India,90,20.3,7507209695,arjun.roy94700@example.com
94701,Sai,Patel,Bachelors,4.3,Indore,India,30,56.6,9487067315,sai.patel94701@example.com
94702,Sai,Garcia,Bachelors,12.9,Kochi,India,30,4.6,6601652759,sai.garcia94702@example.com
94703,Vivaan,Verma,Bachelors,4.2,Kolkata,India,30,22.7,9837033660,vivaan.verma94703@example.com
94704,Aadhya,Brown,Masters,5.9,Indore,India,30,67.8,6958550967,aadhya.brown94704@example.com
94705,Sofia,Johnson,Diploma,0.8,Noida,India,30,4.0,9321725488,sofia.johnson94705@example.com
94706,Ishaan,Nair,Bachelors,4.0,Noida,India,30,23.3,9698977560,ishaan.nair94706@example.com
94707,Vihaan,Garcia,Masters,1.4,Kochi,India,30,53.1,8007582331,vihaan.garcia94707@example.com
94708,Aadhya,Verma,Bachelors,5.7,Indore,India,30,55.5,6851538998,aadhya.verma94708@example.com
94709,Elijah,Brown,PhD,3.2,Kolkata,India,60,26.7,6942653088,elijah.brown94709@example.com
94710,Aadhya,Sharma,Bachelors,4.1,Gurugram,India,30,7.6,6529998946,aadhya.sharma94710@example.com
94711,Emily,Panda,Masters,2.3,Mumbai,India,30,17.2,7954700545,emily.panda94711@example.com
94712,Saanvi,Singh,Bachelors,3.3,Jaipur,India,30,52.1,6975477402,saanvi.singh94712@example.com
94713,Anika,Lee,Bachelors,1.7,Bengaluru,India,30,36.5,6152147249,anika.lee94713@example.com
94714,Anika,Martin,Bachelors,1.8,Bengaluru,India,30,58.4,7469524627,anika.martin94714@example.com
94715,Rohit,Sharma,Bachelors,3.5,Jaipur,India,0,56.7,9573567849,rohit.sharma94715@example.com
94716,Saanvi,Agarwal,Masters,6.3,Pune,India,30,27.3,8366076026,saanvi.agarwal94716@example.com
94717,Aarav,Ghosh,Masters,1.0,Hyderabad,India,45,42.7,7288315094,aarav.ghosh94717@example.com
94718,Saanvi,Gupta,Bachelors,2.3,Bengaluru,India,60,60.4,9585349027,saanvi.gupta94718@example.com
94719,Anika,Gupta,PhD,6.2,Kochi,India,60,51.9,6037889033,anika.gupta94719@example.com
94720,Sofia,Garcia,Masters,1.5,Chennai,Other,30,38.4,8273742328,sofia.garcia94720@example.com
94721,Aarav,Bose,Bachelors,4.3,Bengaluru,India,45,42.1,7948410607,aarav.bose94721@example.com
94722,Ananya,Garcia,Bachelors,7.3,Mumbai,India,90,68.0,7539563561,ananya.garcia94722@example.com
94723,Arjun,Iyer,Bachelors,11.0,Gurugram,Other,45,50.1,7823609905,arjun.iyer94723@example.com
94724,Sofia,Brown,Masters,5.7,Kochi,India,60,14.1,6278499463,sofia.brown94724@example.com
94725,Aarav,Mehta,Masters,1.0,Jaipur,India,90,46.9,9196939297,aarav.mehta94725@example.com
94726,Vihaan,Kapoor,Diploma,0.9,Kolkata,India,30,49.4,7273898718,vihaan.kapoor94726@example.com
94727,Elijah,Smith,Masters,1.1,Ahmedabad,India,60,47.2,8704324166,elijah.smith94727@example.com
94728,Aarohi,Chatterjee,Masters,0.4,Gurugram,India,30,66.5,7260625448,aarohi.chatterjee94728@example.com
94729,Diya,Verma,Masters,3.4,Hyderabad,India,30,10.3,8471821525,diya.verma94729@example.com
94730,Liam,Lee,Bachelors,0.9,Gurugram,India,30,59.7,9689509998,liam.lee94730@example.com
94731,Arjun,Patel,Bachelors,2.3,Ahmedabad,India,45,40.7,8109776887,arjun.patel94731@example.com
94732,Krishna,Singh,Masters,6.8,Gurugram,India,15,59.3,7274087110,krishna.singh94732@example.com
94733,Vivaan,Gupta,Diploma,1.2,Hyderabad,India,30,56.7,8151305017,vivaan.gupta94733@example.com
94734,Mia,Singh,Masters,3.0,Lucknow,India,30,67.8,9486510347,mia.singh94734@example.com
94735,Aarav,Nair,Bachelors,3.4,Pune,India,60,8.2,9139083865,aarav.nair94735@example.com
94736,Diya,Sharma,Bachelors,8.3,Kolkata,India,60,5.6,8451597179,diya.sharma94736@example.com
94737,Aadhya,Mehta,PhD,2.3,Chennai,India,60,10.4,7028563253,aadhya.mehta94737@example.com
94738,Vivaan,Sharma,Bachelors,2.1,Bengaluru,India,60,54.3,6550269727,vivaan.sharma94738@example.com
94739,Elijah,Khan,Diploma,6.6,Jaipur,India,45,35.7,9536728746,elijah.khan94739@example.com
94740,Arjun,Garcia,Bachelors,2.0,Kolkata,India,90,52.8,6364513668,arjun.garcia94740@example.com
94741,Krishna,Lee,Bachelors,5.3,Ahmedabad,India,30,11.1,8905649494,krishna.lee94741@example.com
94742,Sarah,Chatterjee,Bachelors,4.5,Chennai,India,60,14.5,9160182521,sarah.chatterjee94742@example.com
94743,Aadhya,Iyer,Bachelors,2.6,Chennai,India,0,48.3,7907284208,aadhya.iyer94743@example.com
94744,Vihaan,Williams,Bachelors,5.0,Mumbai,India,60,37.2,7679662657,vihaan.williams94744@example.com
94745,Sai,Sharma,Diploma,9.4,Indore,India,45,42.9,8644907355,sai.sharma94745@example.com
94746,Kiara,Gupta,Bachelors,11.8,Mumbai,Other,30,9.2,8345901125,kiara.gupta94746@example.com
94747,Emily,Reddy,Masters,3.1,Chennai,India,60,34.9,6349468871,emily.reddy94747@example.com
94748,Kiara,Bose,Masters,1.8,Gurugram,India,60,40.1,9717377836,kiara.bose94748@example.com
94749,Liam,Johnson,Bachelors,4.3,Jaipur,India,60,31.2,7503680740,liam.johnson94749@example.com
94750,Oliver,Garcia,Bachelors,1.4,Jaipur,India,30,24.0,9094557281,oliver.garcia94750@example.com
94751,Noah,Gupta,Bachelors,1.7,Jaipur,India,60,24.3,8325754311,noah.gupta94751@example.com
94752,Rohit,Gupta,Bachelors,7.5,Lucknow,India,30,34.1,6965555020,rohit.gupta94752@example.com
94753,Vivaan,Khan,Diploma,4.7,Gurugram,India,30,69.5,6052658199,vivaan.khan94753@example.com
94754,Krishna,Ghosh,Bachelors,2.8,Mumbai,India,60,62.0,8272882811,krishna.ghosh94754@example.com
94755,Navya,Chatterjee,Bachelors,3.2,Pune,India,30,61.6,6365748945,navya.chatterjee94755@example.com
94756,Oliver,Nair,Bachelors,3.9,Noida,India,60,58.5,7235896964,oliver.nair94756@example.com
94757,Aarohi,Garcia,Bachelors,2.4,Gurugram,India,30,32.5,6514538072,aarohi.garcia94757@example.com
94758,Arjun,Chatterjee,Masters,2.5,Noida,India,30,6.5,7103767178,arjun.chatterjee94758@example.com
94759,Ishaan,Gupta,Bachelors,4.1,Chennai,India,15,40.9,6270235120,ishaan.gupta94759@example.com
94760,Isha,Verma,Bachelors,2.5,Kolkata,Other,60,16.4,8038250804,isha.verma94760@example.com
94761,Navya,Chen,Bachelors,3.2,Hyderabad,India,30,35.1,7232572213,navya.chen94761@example.com
94762,Rohit,Yadav,Bachelors,7.2,Kochi,India,90,55.3,7962466787,rohit.yadav94762@example.com
94763,Meera,Williams,Masters,0.9,Bengaluru,India,30,54.1,9352288775,meera.williams94763@example.com
94764,Noah,Patel,Bachelors,5.7,Noida,India,0,13.7,7371250447,noah.patel94764@example.com
94765,Vivaan,Agarwal,Diploma,1.4,Lucknow,India,0,67.5,8755783327,vivaan.agarwal94765@example.com
94766,Raghav,Agarwal,Masters,1.7,Kolkata,India,60,36.5,7768953968,raghav.agarwal94766@example.com
94767,Diya,Kapoor,Bachelors,1.7,Kolkata,India,45,13.3,6791718222,diya.kapoor94767@example.com
94768,Anika,Verma,Bachelors,5.2,Kochi,India,30,25.2,7336199268,anika.verma94768@example.com
94769,Isha,Brown,Bachelors,1.6,Noida,India,45,53.9,7790992031,isha.brown94769@example.com
94770,Mia,Khan,Diploma,6.0,Bengaluru,India,60,68.0,6504048249,mia.khan94770@example.com
94771,Sofia,Yadav,Bachelors,0.8,Noida,India,60,5.3,7370301773,sofia.yadav94771@example.com
94772,Saanvi,Brown,Masters,6.6,Bengaluru,India,60,50.1,8132032028,saanvi.brown94772@example.com
94773,Saanvi,Kapoor,Bachelors,0.5,Chennai,India,90,42.9,8295815654,saanvi.kapoor94773@example.com
94774,Emily,Agarwal,Masters,0.4,Chennai,India,30,12.7,8807781474,emily.agarwal94774@example.com
94775,Aditya,Mehta,PhD,3.1,Pune,India,30,28.4,8640886821,aditya.mehta94775@example.com
94776,Navya,Yadav,Diploma,2.4,Chennai,India,45,63.1,9440658736,navya.yadav94776@example.com
94777,Sofia,Verma,Bachelors,5.3,Kochi,India,30,51.1,9365699988,sofia.verma94777@example.com
94778,Sai,Kapoor,Bachelors,3.4,Bengaluru,India,90,44.0,6917977151,sai.kapoor94778@example.com
94779,Ishaan,Yadav,Bachelors,4.4,Lucknow,India,30,64.6,9983598704,ishaan.yadav94779@example.com
94780,Navya,Jain,Masters,8.6,Ahmedabad,India,90,34.4,9183117244,navya.jain94780@example.com
94781,Noah,Ghosh,Bachelors,0.8,Bengaluru,India,60,28.6,9290122285,noah.ghosh94781@example.com
94782,Aarohi,Das,Masters,4.2,Lucknow,India,0,5.1,9040707620,aarohi.das94782@example.com
94783,Diya,Nair,Masters,1.6,Kochi,India,30,25.4,8053946189,diya.nair94783@example.com
94784,Sarah,Johnson,Bachelors,6.0,Bengaluru,India,15,41.8,6890241865,sarah.johnson94784@example.com
94785,Raghav,Agarwal,Bachelors,1.4,Mumbai,India,45,9.4,7879243594,raghav.agarwal94785@example.com
94786,Anika,Jain,Bachelors,13.2,Bengaluru,Other,60,65.1,7204371088,anika.jain94786@example.com
94787,Vihaan,Gupta,Bachelors,5.6,Ahmedabad,India,45,51.9,8434767914,vihaan.gupta94787@example.com
94788,Arjun,Smith,Bachelors,4.8,Pune,India,0,28.4,7706637797,arjun.smith94788@example.com
94789,Navya,Chen,Bachelors,1.5,Kolkata,India,30,49.3,8846417166,navya.chen94789@example.com
94790,Noah,Jain,Bachelors,2.9,Kolkata,India,30,69.5,6024647227,noah.jain94790@example.com
94791,Krishna,Agarwal,Bachelors,2.7,Pune,India,60,62.8,6157451187,krishna.agarwal94791@example.com
94792,Arjun,Iyer,Masters,4.9,Ahmedabad,India,30,64.5,9787839350,arjun.iyer94792@example.com
94793,Aadhya,Kim,Masters,6.3,Kolkata,India,45,36.8,6668466532,aadhya.kim94793@example.com
94794,Ishaan,Garcia,Masters,6.6,Mumbai,India,60,41.6,7423655291,ishaan.garcia94794@example.com
94795,Diya,Chen,Bachelors,2.6,Noida,India,60,19.3,9085631796,diya.chen94795@example.com
94796,Krishna,Ghosh,Masters,6.7,Jaipur,India,30,59.3,7263468111,krishna.ghosh94796@example.com
94797,Anika,Bose,Bachelors,1.5,Bengaluru,India,45,32.9,9515572835,anika.bose94797@example.com
94798,Ava,Yadav,Masters,8.2,Gurugram,India,60,17.9,9365681622,ava.yadav94798@example.com
94799,Sofia,Bose,Bachelors,6.0,Hyderabad,India,30,56.2,7481565940,sofia.bose94799@example.com
94800,Sai,Bose,Masters,11.4,Kochi,India,30,15.9,9320567454,sai.bose94800@example.com
94801,Ishaan,Williams,Bachelors,7.8,Indore,Other,90,44.3,9416646841,ishaan.williams94801@example.com
94802,Ava,Lee,Bachelors,2.9,Chennai,India,0,60.7,6417278925,ava.lee94802@example.com
94803,Sofia,Brown,Bachelors,1.2,Kolkata,India,90,7.4,8456647670,sofia.brown94803@example.com
94804,Kiara,Lee,Bachelors,8.4,Pune,India,30,62.2,9443955925,kiara.lee94804@example.com
94805,Aadhya,Yadav,Bachelors,1.4,Kochi,India,45,52.5,8805479149,aadhya.yadav94805@example.com
94806,Diya,Lee,Masters,1.8,Jaipur,India,0,63.6,7946576048,diya.lee94806@example.com
94807,Krishna,Williams,Bachelors,6.8,Indore,India,0,22.2,8249701069,krishna.williams94807@example.com
94808,Sarah,Sharma,Bachelors,3.9,Bengaluru,India,15,45.6,8915875361,sarah.sharma94808@example.com
94809,Sai,Singh,Masters,4.9,Jaipur,India,30,17.3,7508155123,sai.singh94809@example.com
94810,Emily,Sharma,Masters,3.0,Gurugram,India,30,20.5,9350316422,emily.sharma94810@example.com
94811,Noah,Williams,Bachelors,8.2,Lucknow,India,60,28.9,8569578748,noah.williams94811@example.com
94812,Vivaan,Patel,Bachelors,9.1,Bengaluru,India,45,16.9,8811017989,vivaan.patel94812@example.com
94813,Vihaan,Williams,Masters,5.5,Lucknow,Other,60,44.9,8905320995,vihaan.williams94813@example.com
94814,Raghav,Gupta,Masters,1.8,Pune,India,30,34.9,8393661786,raghav.gupta94814@example.com
94815,Elijah,Khan,Masters,3.8,Chennai,India,90,50.1,8280252353,elijah.khan94815@example.com
94816,Aarav,Mehta,Masters,3.4,Kolkata,Other,0,8.5,7925515009,aarav.mehta94816@example.com
94817,Noah,Das,Bachelors,9.7,Lucknow,India,60,28.8,6976532179,noah.das94817@example.com
94818,Arjun,Iyer,Bachelors,1.2,Lucknow,India,30,44.9,6642808212,arjun.iyer94818@example.com
94819,Vivaan,Gupta,Diploma,14.2,Jaipur,Other,90,36.2,7652834034,vivaan.gupta94819@example.com
94820,Aadhya,Nair,Masters,4.2,Kolkata,India,45,27.5,8173430856,aadhya.nair94820@example.com
94821,Raghav,Smith,Bachelors,4.1,Chennai,India,60,64.5,9279110109,raghav.smith94821@example.com
94822,Krishna,Iyer,Masters,2.6,Gurugram,India,60,16.2,7395740463,krishna.iyer94822@example.com
94823,Navya,Chen,Bachelors,4.9,Kochi,India,30,23.8,7576789073,navya.chen94823@example.com
94824,Elijah,Jain,Masters,8.6,Hyderabad,India,60,6.4,7020853060,elijah.jain94824@example.com
94825,Ishaan,Sharma,Bachelors,4.3,Lucknow,India,0,13.4,9235778631,ishaan.sharma94825@example.com
94826,Liam,Reddy,Bachelors,14.4,Noida,India,60,33.4,9572453722,liam.reddy94826@example.com
94827,Noah,Jain,Masters,2.5,Kolkata,India,60,13.3,7691060890,noah.jain94827@example.com
94828,Krishna,Garcia,Bachelors,2.5,Bengaluru,India,15,5.2,9709364480,krishna.garcia94828@example.com
94829,Isha,Yadav,Masters,7.2,Jaipur,India,0,21.2,8516273628,isha.yadav94829@example.com
94830,Vihaan,Chatterjee,Masters,6.2,Kolkata,India,60,9.4,9778340786,vihaan.chatterjee94830@example.com
94831,Isha,Chen,Diploma,4.6,Bengaluru,India,60,32.2,9955387196,isha.chen94831@example.com
94832,Liam,Chen,Masters,6.3,Pune,India,60,66.8,8466457311,liam.chen94832@example.com
94833,Rohit,Iyer,Bachelors,4.4,Kochi,India,30,33.3,7125663389,rohit.iyer94833@example.com
94834,Isha,Williams,Masters,1.9,Indore,India,30,9.8,7879181099,isha.williams94834@example.com
94835,Liam,Martin,Bachelors,5.0,Kolkata,India,30,29.3,7657741563,liam.martin94835@example.com
94836,Navya,Sharma,Bachelors,4.7,Mumbai,Other,90,56.7,9604945689,navya.sharma94836@example.com
94837,Sarah,Kapoor,Masters,4.1,Kochi,India,90,21.1,9230578447,sarah.kapoor94837@example.com
94838,Vivaan,Smith,Bachelors,3.3,Mumbai,India,30,54.0,9387453384,vivaan.smith94838@example.com
94839,Mia,Agarwal,Diploma,1.9,Jaipur,India,90,53.8,7936550234,mia.agarwal94839@example.com
94840,Meera,Gupta,Diploma,6.1,Jaipur,India,60,55.0,6832973819,meera.gupta94840@example.com
94841,Isha,Martin,Diploma,5.7,Ahmedabad,India,60,3.5,7461247232,isha.martin94841@example.com
94842,Saanvi,Martin,Bachelors,8.2,Lucknow,India,60,7.6,8876781842,saanvi.martin94842@example.com
